"sample","median_delGcox","median_delGd","median_lambda"
"Vaughn2023_ESI.Neg_AK_40_sum100_calibrated.corems",-135.721737345541,-2959.64586558791,0.0458610222544617
"Vaughn2023_ESI.Neg_AK_44_sum100_calibrated.corems",-136.992710104713,-3263.51508236402,0.0414450050557158
"Vaughn2023_ESI.Neg_AK_48_sum100_calibrated.corems",-136.075485411602,-3116.1612390088,0.0435064677478912
"Vaughn2023_ESI.Neg_AK_50_sum100_calibrated.corems",-138.30627592066,-2799.2920586148,0.0483515831493759
"Vaughn2023_ESI.Neg_AK_52_sum100_calibrated.corems",-136.774194810177,-2476.35358868046,0.0542735040959148
"Vaughn2023_ESI.Neg_AK_6_sum100_1_calibrated.corems",-136.619216776112,-2991.71508236402,0.044749007434978
"Vaughn2023_ESI.Neg_AK_62_sum100_calibrated.corems",-139.469216776112,-3910.9995997968,0.0340779302587702
"Vaughn2023_ESI.Neg_AK_66_sum100_calibrated.corems",-136.292579117738,-3206.78043759385,0.0422792667253877
"Vaughn2023_ESI.Neg_AK_68_sum100_calibrated.corems",-136.851195437776,-3124.04586558791,0.0426278123777509
"Vaughn2023_ESI.Neg_AK_70_sum100_calibrated.corems",-136.614302501627,-3209.81508236402,0.0421599626581388
"Vaughn2023_ESI.Neg_AK_72_sum100_calibrated.corems",-137.566652806816,-3014.62276907447,0.0446393016319597
"Vaughn2023_ESI.Neg_AK_74_sum100_calibrated.corems",-137.178448105068,-3201.93045578491,0.0419399048037847
"Vaughn2023_ESI.Neg_AK_8_sum100_1_calibrated.corems",-136.513386232829,-3230.69967256102,0.0417300646610964
"Vaughn2023_ESI.Neg_AK_80_sum100_calibrated.corems",-138.4034840369,-2647.89202223269,0.0508013625030179
"Vaughn2023_ESI.Neg_AK_82_sum100_calibrated.corems",-136.509672823873,-3161.97661242969,0.0429150781518933
"Vaughn2023_ESI.Neg_AK_94_sum100_1_calibrated.corems",-138.687679434023,-2848.94586558791,0.0472011448505096
"Vaughn2023_ESI.Neg_AK_96_sum100_1_calibrated.corems",-137.653132987238,-2854.26896210135,0.0474457319608486
"YDE21_001.1_p025_7T.corems",-142.164238742047,-2424.67668519391,0.0525275861333136
"YDE21_001.2_p025_7T.corems",-142.18905380172,-2431.81511874613,0.0523147261244149
"YDE21_001.3_p025_7T.corems",-142.741743449033,-2462.60743203568,0.0515437594183863
"YDE21_002.1_p025_7T.corems",-144.325428071634,-2414.76896210135,0.0515901381838329
"YDE21_002.2_p025_7T.corems",-141.363234181087,-2472.51515512824,0.0520202443906845
"YDE21_002.3_p025_7T.corems",-141.880552219317,-2453.81513693718,0.0520697928853453
"YDE21_003.1_p025_7T.corems",-141.759985447157,-2447.58437190435,0.052740554118092
"YDE21_003.2_p025_7T.corems",-142.741743449033,-2485.51511874613,0.0512533609850854
"YDE21_003.3_p025_7T.corems",-141.650901224726,-2587.05358868046,0.0497386889020035
"YDE21_004.1_p025_7T.corems",-143.511749725014,-2206.57668519391,0.0561715433499902
"YDE21_004.2_p025_7T.corems",-143.634250723466,-2208.59978170735,0.0564766034562496
"YDE21_004.3_p025_7T.corems",-144.755606016984,-2277.32284183868,0.0544562569718236
"YDE21_005.1_p025_7T.corems",-143.444363198155,-2262.29978170735,0.0562775760331757
"YDE21_005.2_p025_7T.corems",-143.444363198155,-2275.29974532524,0.0557737507658994
"YDE21_005.3_p025_7T.corems",-143.287164561186,-2285.20746841779,0.0554404685139148
"YDE21_006.1_p025_7T.corems",-144.050754118201,-2281.26515512824,0.0549373995405097
"YDE21_006.2_p025_7T.corems",-143.674884497714,-2275.29974532524,0.0552271378941386
"YDE21_006.3_p025_7T.corems",-144.261787589757,-2090.11903486557,0.0586970639439521
"YDE21_007.1_p025_7T.corems",-143.511749725014,-2247.54207680585,0.0565770219995576
"YDE21_007.2_p025_7T.corems",-143.634250723466,-2277.32284183868,0.0554830457271943
"YDE21_007.3_p025_7T.corems",-143.274344714705,-2252.3920586148,0.0561715433499902
"YDE21_008.1_p025_7T.corems",-144.050754118201,-2160.76131177302,0.0584025304085674
"YDE21_008.2_p025_7T.corems",-146.43295084093,-2439.69974532524,0.0480161159724944
"YDE21_008.3_p025_7T.corems",-140.741866037803,-2292.34590197002,0.0548151363117355
"YDE21_009.1_p025_7T.corems",-142.509034628262,-2422.65358868046,0.0524289002190464
"YDE21_009.2_p025_7T.corems",-141.650901224726,-2424.67668519391,0.0528402628469708
"YDE21_009.3_p025_7T.corems",-142.164238742047,-2445.56127539091,0.05239730893278
"YDE21_01_SED.1_p025_7T.corems",-144.378006785493,-2331.02284183868,0.0529869209567178
"YDE21_01_SED.2_p025_7T.corems",-143.086219940919,-2308.11515512824,0.0537456708531931
"YDE21_01_SED.3_p025_7T.corems",-142.523575004171,-2285.20746841779,0.0546275311523862
"YDE21_010.1_p025_7T.corems",-144.130753663425,-2229.48437190435,0.0561110992755491
"YDE21_010.2_p025_7T.corems",-143.65456761059,-2277.32284183868,0.0552271378941386
"YDE21_010.3_p025_7T.corems",-144.050754118201,-2231.50746841779,0.0555256229404739
"YDE21_011.1_p025_7T.corems",-144.130753663425,-2300.23052854913,0.0538117018156313
"YDE21_011.2_p025_7T.corems",-144.796687504469,-2306.09205861479,0.0527405541180919
"YDE21_011.3_p025_7T.corems",-144.194299536397,-2311.41515512824,0.0533398525520296
"YDE21_012.1_p025_7T.corems",-143.90853270447,-2269.43821525957,0.0553561723331654
"YDE21_012.2_p025_7T.corems",-143.511749725014,-2231.50746841779,0.0562496288004709
"YDE21_012.3_p025_7T.corems",-144.050754118201,-2183.66899848346,0.0567990297506231
"YDE21_013.1_p025_7T.corems",-144.904441139864,-2256.33437190435,0.0535779745435212
"YDE21_013.2_p025_7T.corems",-143.76440803432,-2268.16131177302,0.0548839787136405
"YDE21_013.3_p025_7T.corems",-143.76440803432,-2231.50746841779,0.0556209919927469
"YDE21_014.1_p025_7T.corems",-144.40976478737,-2069.13056493124,0.0585239510923297
"YDE21_014.2_p025_7T.corems",-144.504481246282,-2771.96508236402,0.044360016659842
"YDE21_014.3_p025_7T.corems",-143.236328936194,-1913.25364325362,0.0652305616150818
"YDE21_015.1_p025_7T.corems",-145.196138453723,-2183.66899848346,0.0533398525520296
"YDE21_015.2_p025_7T.corems",-146.206771690949,-2206.57668519391,0.0533398525520296
"YDE21_015.3_p025_7T.corems",-146.900754118201,-2277.32284183868,0.0503162914391561
"YDE21_016.1_p025_7T.corems",-144.050754118201,-2272.36898029241,0.0553561723331654
"YDE21_016.2_p025_7T.corems",-143.365763879671,-1921.77672157602,0.0630735557492335
"YDE21_016.3_p025_7T.corems",-143.770016717156,-2323.13821525957,0.0535779745435212
"YDE21_017.1_p025_7T.corems",-142.798703722381,-2275.29974532524,0.0566125305925369
"YDE21_017.2_p025_7T.corems",-143.086219940919,-2308.11515512824,0.0552271378941386
"YDE21_017.3_p025_7T.corems",-142.332677614918,-2262.29978170735,0.0562775760331757
"YDE21_018.1_p025_7T.corems",-142.905369782679,-2252.3920586148,0.0562775760331757
"YDE21_018.2_p025_7T.corems",-143.198446285962,-2298.20743203568,0.0552271378941386
"YDE21_018.3_p025_7T.corems",-143.287164561186,-2275.29974532524,0.0554994920592098
"YDE21_019.1_p025_7T.corems",-144.559813822878,-2324.1497635163,0.052740554118092
"YDE21_019.2_p025_7T.corems",-144.130753663425,-2275.29974532524,0.0552271378941386
"YDE21_02_SED.1_p025_7T.corems",-144.148935378248,-2300.23052854913,0.0535779745435212
"YDE21_02_SED.2_p025_7T.corems",-143.464601111634,-2340.18437190435,0.053745670853193
"YDE21_02_SED.3_p025_7T.corems",-143.83258567334,-2376.83821525957,0.0524289002190464
"YDE21_020.1_p025_7T.corems",-145.196138453723,-2323.13821525957,0.0527176881418085
"YDE21_020.2_p025_7T.corems",-144.559813822878,-2252.3920586148,0.0552271378941386
"YDE21_020.3_p025_7T.corems",-144.343830621484,-2268.16131177302,0.0547708603096642
"YDE21_021.1_p025_7T.corems",-143.444363198155,-2277.32284183868,0.0554404685139148
"YDE21_021.2_p025_7T.corems",-142.40165718299,-2276.31129358196,0.0561110992755491
"YDE21_021.3_p025_7T.corems",-143.634250723466,-2300.23052854913,0.0552271378941386
"YDE21_022.1_p025_7T.corems",-145.196138453723,-2198.6920586148,0.0552271378941386
"YDE21_022.2_p025_7T.corems",-145.196138453723,-2184.68054674018,0.055291655113652
"YDE21_022.3_p025_7T.corems",-144.378006785493,-2183.66899848346,0.0556209919927469
"YDE21_023.1_p025_7T.corems",-143.83258567334,-2331.02284183868,0.0533868046546735
"YDE21_023.2_p025_7T.corems",-143.76440803432,-2230.49592016107,0.0558445760554531
"YDE21_023.3_p025_7T.corems",-143.187864534282,-2300.23052854913,0.055291655113652
"YDE21_024.1_p025_7T.corems",-143.900683908269,-2439.69974532524,0.050801362503018
"YDE21_024.2_p025_7T.corems",-142.321139753084,-2256.33437190435,0.0557737507658994
"YDE21_024.3_p025_7T.corems",-142.332677614918,-2308.11515512824,0.0554404685139148
"YDE21_025.1_p025_7T.corems",-143.367817538663,-2277.32284183868,0.0556145888439269
"YDE21_025.2_p025_7T.corems",-143.287164561186,-2229.48437190435,0.0566756308793236
"YDE21_025.3_p025_7T.corems",-143.85654561123,-2300.23052854913,0.0535779745435212
"YDE21_026.1_p025_7T.corems",-141.015789719287,-2428.24590197001,0.0516950860232233
"YDE21_026.2_p025_7T.corems",-142.936121980758,-1997.37286002974,0.0618854003993689
"YDE21_026.3_p025_7T.corems",-143.444363198155,-2198.6920586148,0.0578326188998081
"YDE21_027.1_p025_7T.corems",-144.291887662522,-2291.43823345063,0.0535779745435212
"YDE21_027.2_p025_7T.corems",-144.050754118201,-2298.20743203568,0.0544562569718236
"YDE21_027.3_p025_7T.corems",-143.198446285962,-2325.16131177302,0.0533868046546735
"YDE21_028.1_p025_7T.corems",-144.776000953563,-2327.08052854913,0.0523428959721757
"YDE21_028.2_p025_7T.corems",-143.444363198155,-2300.23052854913,0.0548839787136405
"YDE21_028.3_p025_7T.corems",-143.83258567334,-2346.04590197002,0.052740554118092
"YDE21_029.1_p025_7T.corems",-143.287164561186,-2331.02284183868,0.0537456708531931
"YDE21_029.2_p025_7T.corems",-144.050754118201,-2252.3920586148,0.0554404685139148
"YDE21_029.3_p025_7T.corems",-143.287164561186,-2292.34590197002,0.0554830457271943
"YDE21_030.1_p025_7T.corems",-143.464601111634,-2231.50746841779,0.0562775760331757
"YDE21_030.2_p025_7T.corems",-143.130904260934,-2318.18435371329,0.0546275311523862
"YDE21_030.3_p025_7T.corems",-144.559813822878,-2323.13821525957,0.0527176881418085
"YDE21_031.1_p025_7T.corems",-142.164238742047,-2365.11515512824,0.0540662229956278
"YDE21_031.2_p025_7T.corems",-141.759985447157,-2353.93052854913,0.0549458981555111
"YDE21_031.3_p025_7T.corems",-142.26419103247,-2348.06899848346,0.0543088181656595
"YDE21_032.1_p025_7T.corems",-142.164238742047,-2348.06899848346,0.0545295609729931
"YDE21_032.3_p025_7T.corems",-142.132806333127,-2422.65358868046,0.0524289002190464
"YDE21_033.1_p025_7T.corems",-142.40165718299,-2378.86131177302,0.0533396821889476
"YDE21_033.2_p025_7T.corems",-142.909856728947,-2416.7920586148,0.0523428959721757
"YDE21_033.3_p025_7T.corems",-134.633714463368,-1820.98444466857,0.076005903972368
"YDE21_034.1_p025_7T.corems",-142.164238742047,-2336.24205861479,0.054990820367379
"YDE21_034.2_p025_7T.corems",-138.980755937306,-2367.13825164168,0.053763800365709
"YDE21_034.3_p025_7T.corems",-141.551733749789,-2302.25362506257,0.0561090603486255
"YDE21_035.1_p025_7T.corems",-141.682233451198,-2399.74590197002,0.0533398525520296
"YDE21_035.2_p025_7T.corems",-141.551733749789,-2368.95358868046,0.0546275311523862
"YDE21_035.3_p025_7T.corems",-141.387164561186,-2353.93052854913,0.0549365515929078
"YDE21_036.1_p025_7T.corems",-143.394721523323,-2370.97668519391,0.0532404563387461
"YDE21_036.2_p025_7T.corems",-142.914343675216,-2348.06899848346,0.0535779745435212
"YDE21_036.3_p025_7T.corems",-142.05306195044,-2331.02284183868,0.0546129853430906
"YDE21_037.1_p025_7T.corems",-143.444363198155,-2374.81511874613,0.0528402628469708
"YDE21_037.2_p025_7T.corems",-143.160424168009,-2368.95358868046,0.0532404563387461
"YDE21_037.3_p025_7T.corems",-142.944633507706,-2331.02284183868,0.0537456708531931
"YDE21_038.1_p025_7T.corems",-142.567790789263,-2440.71129358196,0.0523701024524778
"YDE21_038.2_p025_7T.corems",-142.340155858699,-2328.09207680585,0.0549590126988417
"YDE21_038.3_p025_7T.corems",-142.164238742047,-2353.93052854913,0.0546275311523862
"YDE21_039.1_p025_7T.corems",-142.164238742047,-2315.25358868046,0.0554404685139148
"YDE21_039.2_p025_7T.corems",-142.014515299495,-2353.93052854913,0.0546275311523862
"YDE21_039.3_p025_7T.corems",-142.741743449033,-2385.09207680585,0.0532227628545272
"YDE21_040.1_p025_7T.corems",-142.249648342648,-2343.48823345063,0.054990820367379
"YDE21_040.2_p025_7T.corems",-142.173870616223,-2348.06899848346,0.0547929983106999
"YDE21_040.3_p025_7T.corems",-143.511749725014,-2344.12668519391,0.0528402628469708
"YDE21_041.1_p025_7T.corems",-142.014515299495,-2346.04590197002,0.054990820367379
"YDE21_041.2_p025_7T.corems",-144.468910304185,-2346.04590197002,0.0524289002190464
"YDE21_041.3_p025_7T.corems",-142.014515299495,-2342.10358868046,0.0552271378941386
"YDE21_042.1_p025_7T.corems",-142.592992236627,-2344.02280545657,0.0546129853430906
"YDE21_042.2_p025_7T.corems",-142.485828798989,-2308.11515512824,0.0552271378941386
"YDE21_042.3_p025_7T.corems",-142.340155858699,-2308.11515512824,0.0555256229404739
"YDE21_043.1_p025_7T.corems",-142.457175912257,-2368.95358868046,0.0537456708531931
"YDE21_043.2_p025_7T.corems",-144.291887662522,-2492.49207680585,0.0492108055423851
"YDE21_043.3_p025_7T.corems",-142.516304816216,-2323.13821525957,0.0552271378941386
"YDE21_044.1_p025_7T.corems",-138.332806333127,-2336.61515512824,0.0573351147669151
"YDE21_044.2_p025_7T.corems",-143.123322054464,-2311.68437190435,0.0552271378941386
"YDE21_044.3_p025_7T.corems",-142.914343675216,-2346.04590197002,0.0533868046546735
"YDE21_045.1_p025_7T.corems",-143.76440803432,-2237.36899848346,0.0556209919927469
"YDE21_045.2_p025_7T.corems",-144.194299536397,-2277.32284183868,0.0546028649741627
"YDE21_045.3_p025_7T.corems",-143.76440803432,-2206.57668519391,0.0576217371905961
"YDE21_046.1_p025_7T.corems",-142.905369782679,-2353.93052854913,0.0535779745435212
"YDE21_046.2_p025_7T.corems",-142.332677614918,-2368.95358868046,0.0537786863344122
"YDE21_046.3_p025_7T.corems",-142.014515299495,-2348.06899848346,0.0546275311523862
"YDE21_047.1_p025_7T.corems",-142.523575004171,-2208.59978170735,0.0582590362404111
"YDE21_047.2_p025_7T.corems",-143.90853270447,-2313.97668519391,0.0540662229956278
"YDE21_047.3_p025_7T.corems",-143.85654561123,-2160.76131177302,0.0576595662054603
"YDE21_048.1_p025_7T.corems",-143.381269530993,-2252.3920586148,0.0556973713793232
"YDE21_048.2_p025_7T.corems",-144.050754118201,-2221.59974532524,0.0559154013450067
"YDE21_048.3_p025_7T.corems",-142.741743449033,-2254.41515512824,0.0561443818956051
"YDE21_049.1_p025_7T.corems",-142.682409830962,-2346.04590197002,0.0541599852322709
"YDE21_049.2_p025_7T.corems",-142.592992236627,-2375.82666700285,0.0535779745435212
"YDE21_049.3_p025_7T.corems",-142.516304816216,-2399.74590197002,0.0528402628469708
"YDE21_050.1_p025_7T.corems",-141.682233451198,-2363.09205861479,0.0544562569718236
"YDE21_050.2_p025_7T.corems",-142.340155858699,-2351.90743203568,0.0544562569718236
"YDE21_050.3_p025_7T.corems",-141.551733749789,-2380.6766488118,0.0540662229956278
"YDE21_051.1_p025_7T.corems",-144.755606016984,-2298.20743203568,0.0530082418161967
"YDE21_051.2_p025_7T.corems",-144.130753663425,-2277.32284183868,0.0546275311523862
"YDE21_051.3_p025_7T.corems",-143.695964169192,-2241.9497635163,0.0556209919927469
"YDE21_052.1_p025_7T.corems",-144.441522789246,-2376.83821525957,0.0524289002190464
"YDE21_052.2_p025_7T.corems",-144.485881926858,-2462.60743203568,0.0500846764944288
"YDE21_052.3_p025_7T.corems",-143.90853270447,-2323.13821525957,0.0537786863344122
"YDE21_053.1_p025_7T.corems",-142.863763867631,-2316.26513693719,0.0549987526022015
"YDE21_053.2_p025_7T.corems",-142.937933838599,-2368.95358868046,0.0533396821889476
"YDE21_053.3_p025_7T.corems",-143.874541143505,-2437.6766488118,0.050801362503018
"YDE21_054.1_p025_7T.corems",-142.741743449033,-2249.46129358197,0.0576251387296104
"YDE21_054.2_p025_7T.corems",-143.086219940919,-2312.96513693718,0.0549272050303044
"YDE21_054.3_p025_7T.corems",-142.523575004171,-2292.34590197002,0.0554404685139148
"YDE21_Blank_SED.1_p025_7T.corems",-146.627868873126,-2439.69974532524,0.0465309956208687
"YDE21_Blank_SED.2_p025_7T.corems",-145.202035583105,-2554.23817887746,0.0451351266792289
"YDE21_Blank_SED.3_p025_7T.corems",-146.627868873126,-2414.76896210135,0.0480164587772161
"YDE21_Process_Blank.1_p025_7T.corems",-144.291887662522,-3215.40739565357,0.0410305073368991
"YDE21_Process_Blank.2_p025_7T.corems",-146.04314103275,-3048.34584739685,0.0402519207890945
"YDE21_Process_Blank.3_p025_7T.corems",-149.286796794874,-2623.16899848346,0.0416627241479679
"YDE21_Process_Blank.4_p025_7T.corems",-147.430752905464,-2500.53817887746,0.0443419005122409
"YDE21_Process_Blank.5_p025_7T.corems",-144.755606016984,-3135.12661242969,0.0406503720675
"YDE21_Process_Blank.6_p025_7T.corems",-147.39880063742,-2600.05355229835,0.0437715599219155
"YDE21_Raw_MilliQ_Blank.1_p025_7T.corems",-155.673060131334,-2529.30739565358,0.0350790436619387
"YDE21_Raw_MilliQ_Blank.2_p025_7T.corems",-154.523746282347,-2529.30739565358,0.0367610923707647
"YDE21_Raw_MilliQ_Blank.3_p025_7T.corems",-155.073229222971,-2517.85355229835,0.0385756811893323
"YDE21_Raw_MilliQ_Blank.4_p025_7T.corems",-146.448055721264,-2156.81899848346,0.0539303213511396
"YDE21_Raw_MilliQ_Blank.5_p025_7T.corems",-154.195586804255,-2552.21508236402,0.0365280055043724
"YDE22_055.1_p025_7T.corems",-142.993476270027,-2693.70739565358,0.0460303872167035
"YDE22_055.2_p025_7T.corems",-143.287164561186,-2649.91511874613,0.046393699564094
"YDE22_055.3_p025_7T.corems",-143.166953838798,-2716.61508236402,0.0457581673759333
"YDE22_056.1_p025_7T.corems",-143.296138453723,-2353.93052854913,0.0531928389131804
"YDE22_056.2_p025_7T.corems",-144.796687504469,-2533.35358868046,0.0482909342864897
"YDE22_056.3_p025_7T.corems",-143.287164561186,-2285.20746841779,0.0549055918719724
"YDE22_057.1_p025_7T.corems",-144.675509210304,-2428.51511874613,0.0506462848322226
"YDE22_057.2_p025_7T.corems",-144.755606016984,-2385.99974532524,0.0515437594183863
"YDE22_057.3_p025_7T.corems",-143.939450403107,-2416.7920586148,0.0506462848322226
"YDE22_058.1_p025_7T.corems",-141.551733749789,-2856.08429914013,0.0442003284307421
"YDE22_058.2_p025_7T.corems",-141.363234181087,-2802.38429914013,0.0453762023798019
"YDE22_058.3_p025_7T.corems",-141.622421088052,-2627.00743203568,0.0482983460263744
"YDE22_059.1_p025_7T.corems",-143.61280512039,-2508.42280545657,0.0498993838863372
"YDE22_059.2_p025_7T.corems",-143.453162290972,-2454.72280545657,0.0508087997372154
"YDE22_059.3_p025_7T.corems",-144.288551491675,-2516.30743203568,0.0490106312746413
"YDE22_060.1_p025_7T.corems",-144.885454382081,-2385.99974532524,0.0515437594183863
"YDE22_060.2_p025_7T.corems",-144.365186939012,-2460.58433552224,0.0502743808432079
"YDE22_060.3_p025_7T.corems",-144.050754118201,-2462.60743203568,0.0498993838863372
"YDE22_061.1_p025_7T.corems",-141.966331985813,-2905.94586558791,0.0434067913723062
"YDE22_061.2_p025_7T.corems",-141.363234181087,-2905.94586558791,0.0438259717823437
"YDE22_061.3_p025_7T.corems",-140.907677614918,-2925.81890752819,0.0436916101610483
"YDE22_062.1_p025_7T.corems",-140.816727759079,-2724.49970894313,0.0469809783136506
"YDE22_062.2_p025_7T.corems",-141.314820472061,-2758.59202223269,0.0457691330608305
"YDE22_062.3_p025_7T.corems",-142.05306195044,-2773.61508236402,0.0454705145541385
"YDE22_063.1_p025_7T.corems",-140.291194398287,-2850.96896210135,0.0452729808789399
"YDE22_063.2_p025_7T.corems",-140.878512464173,-2991.71508236402,0.0426179402388185
"YDE22_063.3_p025_7T.corems",-140.64396994075,-2878.99198585058,0.0443662933936504
"YDE22_064.1_p025_7T.corems",-141.880552219317,-2762.43045578491,0.0457581673759333
