global_dataset,sampleName,coreMSname,type,date_utc_YYYYMMDD,Latitude,Longitude,depth_m,N_value,species,units,N_value2,species,units,N_value3,species,units,N_value4,species,units,P_pool,species,units,C_pool,species,units,GHG,species,units,DO_mgL,BDOC_%_mean,BDOC_sd,chla_ugL,bacterial_activity,units,Respiration_mgDO_hr_L_sediment,,,Extraction_Efficiency(%;assumed_or_measured),Instrument(t),TARGET_carbon_normalization(ugCL-1)
ECA2,ECA2_0003_05,ECA2_0003_05_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,,27.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0003_06,ECA2_0003_06_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,,29.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0003_07,ECA2_0003_07_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,,38.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0003_08,ECA2_0003_08_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,,24.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0003_09,ECA2_0003_09_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,,35.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0003_10,ECA2_0003_10_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,,26.9,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_01,ECA2_0005_01_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,100,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_02,ECA2_0005_02_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,41.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_03,ECA2_0005_03_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,130.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_04,ECA2_0005_04_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,NA,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_05,ECA2_0005_05_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,33.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_06,ECA2_0005_06_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,208.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_07,ECA2_0005_07_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,334.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_08,ECA2_0005_08_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,91.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_09,ECA2_0005_09_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,149.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0005_10,ECA2_0005_10_p1.corems,sediment,20200802,46.032958,-89.607827,,,,,,,,,,,,,,,,,77.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_01,ECA2_0006_01_p1.corems,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,37.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_02,ECA2_0006_02_p1.corems,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,47.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_03,ECA2_0006_03_p1.corems,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,71.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_04,ECA2_0006_04_p1.corems,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,54.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_05,ECA2_0006_05_p1.corems,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,40.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_06,ECA2_0006_06_p1.corems,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,43,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_07,ECA2_0006_07_p1.corems,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,54.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_08,,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,NA,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_09,ECA2_0006_09_p1.corems,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,24.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0006_10,ECA2_0006_10_p1.corems,sediment,20200811,47.1748,-116.23435,,,,,,,,,,,,,,,,,43.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_01,ECA2_0007_01_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,65.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_02,ECA2_0007_02_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,73,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_03,ECA2_0007_03_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,64.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_04,ECA2_0007_04_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,34.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_05,ECA2_0007_05_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,105.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_06,ECA2_0007_06_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,185.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_07,ECA2_0007_07_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,164.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_08,ECA2_0007_08_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,27.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_09,ECA2_0007_09_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,35.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0007_10,ECA2_0007_10_p1.corems,sediment,20200824,40.66486,-77.90721,,,,,,,,,,,,,,,,,93.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_01,ECA2_0008_01_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,10.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_02,ECA2_0008_02_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,10.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_03,ECA2_0008_03_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,18,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_04,ECA2_0008_04_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,15.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_05,ECA2_0008_05_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,34.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_06,ECA2_0008_06_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,26.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_07,ECA2_0008_07_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,36.9,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_08,ECA2_0008_08_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,45.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_09,ECA2_0008_09_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,39.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0008_10,ECA2_0008_10_p1.corems,sediment,20200904,46.37344,-119.27995,,,,,,,,,,,,,,,,,34.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_01,ECA2_0009_01_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,304.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_02,ECA2_0009_02_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,252,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_03,ECA2_0009_03_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,214.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_04,ECA2_0009_04_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,171.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_05,ECA2_0009_05_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,273.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_06,ECA2_0009_06_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,280.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_07,ECA2_0009_07_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,288.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_08,ECA2_0009_08_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,299.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_09,ECA2_0009_09_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,197.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0009_10,ECA2_0009_10_p1.corems,sediment,20200914,31.44315,-81.28637,,,,,,,,,,,,,,,,,252.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_01,ECA2_0010_01_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,10,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_02,ECA2_0010_02_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,8.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_03,ECA2_0010_03_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,7.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_04,ECA2_0010_04_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,10.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_05,ECA2_0010_05_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,9.9,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_06,ECA2_0010_06_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,8.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_07,ECA2_0010_07_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,20.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_08,ECA2_0010_08_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,13.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_09,ECA2_0010_09_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,12.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0010_10,ECA2_0010_10_p1.corems,sediment,20201012,39.3118,-76.7175,,,,,,,,,,,,,,,,,8.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_01,ECA2_0011_01_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,23.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_02,ECA2_0011_02_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,20,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_03,ECA2_0011_03_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,32.9,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_04,ECA2_0011_04_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,28,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_05,ECA2_0011_05_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,17.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_06,ECA2_0011_06_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,46.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_07,ECA2_0011_07_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,20.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_08,ECA2_0011_08_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,15.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_09,ECA2_0011_09_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,18.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0011_10,ECA2_0011_10_p1.corems,sediment,20200810,35.96629,-84.35802,,,,,,,,,,,,,,,,,12,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0013_01,ECA2_0013_01_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,12,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0013_02,ECA2_0013_02_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,5.9,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0013_03,ECA2_0013_03_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,33.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0013_04,ECA2_0013_04_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,23.3,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0013_05,ECA2_0013_05_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,43.3,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0013_06,ECA2_0013_06_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,14.3,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0013_07,ECA2_0013_07_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,15.5,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0013_08,ECA2_0013_08_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,15.7,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0013_09,ECA2_0013_09_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,31.9,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0013_10,ECA2_0013_10_p1.corems,sediment,20200915,18.17431,-66.80029,,,,,,,,,,,,,,,,,36.9,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0016_01,ECA2_0016_01_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,7.4,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0016_02,ECA2_0016_02_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,9.6,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0016_03,ECA2_0016_03_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,5.3,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0016_04,ECA2_0016_04_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,6.3,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0016_05,ECA2_0016_05_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,5.2,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0016_06,ECA2_0016_06_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,4.3,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0016_07,ECA2_0016_07_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,4.1,NPOC,mgCL,,,,,,,,,,,,,60,21,40
ECA2,ECA2_0016_08,ECA2_0016_08_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,5.1,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0016_09,ECA2_0016_09_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,4.6,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0016_10,ECA2_0016_10_p1.corems,sediment,20200817,18.277222,-65.785833,,,,,,,,,,,,,,,,,6.1,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0017_01,ECA2_0017_01_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,145.1,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0017_02,ECA2_0017_02_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,144.9,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0017_03,ECA2_0017_03_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,105.1,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0017_04,ECA2_0017_04_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,121.4,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0017_05,ECA2_0017_05_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,178.7,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0017_06,ECA2_0017_06_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,36.7,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0017_07,ECA2_0017_07_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,49.5,NPOC,mgCL,,,,,,,,,,,,,60,9.4,40
ECA2,ECA2_0017_08,ECA2_0017_08_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,86,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0017_09,ECA2_0017_09_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,122.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0017_10,ECA2_0017_10_p1.corems,sediment,20200831,31.33445,-81.47853,,,,,,,,,,,,,,,,,33.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_01,ECA2_0018_01_p1.corems,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,14.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_02,ECA2_0018_02_p1.corems,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,14.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_03,ECA2_0018_03_p1.corems,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,14.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_04,ECA2_0018_04_p1.corems,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,12.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_05,ECA2_0018_05_p1.corems,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,11.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_06,ECA2_0018_06_p1.corems,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,13.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_07,ECA2_0018_07_p1.corems,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,17.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_08,,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,NA,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_09,ECA2_0018_09_p1.corems,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,12.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0018_10,ECA2_0018_10_p1.corems,sediment,20200825,44.213576,-122.25284,,,,,,,,,,,,,,,,,14.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_01,ECA2_0019_01_p1.corems,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,29.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_02,ECA2_0019_02_p1.corems,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,39,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_03,,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,NA,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_04,ECA2_0019_04_p1.corems,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,18.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_05,ECA2_0019_05_p1.corems,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,21.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_06,,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,NA,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_07,ECA2_0019_07_p1.corems,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,37.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_08,ECA2_0019_08_p1.corems,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,39.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_09,ECA2_0019_09_p1.corems,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,32.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0019_10,ECA2_0019_10_p1.corems,sediment,20200823,43.955268,-71.722331,,,,,,,,,,,,,,,,,46.6,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_01,ECA2_0021_01_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,52.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_02,ECA2_0021_02_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,29.3,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_03,ECA2_0021_03_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,34,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_04,ECA2_0021_04_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,31,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_05,ECA2_0021_05_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,96,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_06,ECA2_0021_06_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,41.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_07,ECA2_0021_07_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,82.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_08,ECA2_0021_08_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,71.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_09,ECA2_0021_09_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,11.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0021_10,ECA2_0021_10_p15.corems,sediment,20200901,44.26043,-122.16445,,,,,,,,,,,,,,,,,66.2,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0022_01,ECA2_0022_01_p1.corems,sediment,20200825,45.79682,-121.92942,,,,,,,,,,,,,,,,,16.8,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0022_02,ECA2_0022_02_p1.corems,sediment,20200825,45.79682,-121.92942,,,,,,,,,,,,,,,,,43,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0022_03,ECA2_0022_03_p1.corems,sediment,20200825,45.79682,-121.92942,,,,,,,,,,,,,,,,,19.7,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0022_04,ECA2_0022_04_p1.corems,sediment,20200825,45.79682,-121.92942,,,,,,,,,,,,,,,,,9.1,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0022_05,ECA2_0022_05_p1.corems,sediment,20200825,45.79682,-121.92942,,,,,,,,,,,,,,,,,9.4,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0022_06,ECA2_0022_06_p1.corems,sediment,20200825,45.79682,-121.92942,,,,,,,,,,,,,,,,,9,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0022_07,ECA2_0022_07_p1.corems,sediment,20200825,45.79682,-121.92942,,,,,,,,,,,,,,,,,17.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0022_08,ECA2_0022_08_p1.corems,sediment,20200825,45.79682,-121.92942,,,,,,,,,,,,,,,,,23.5,NPOC,mgCL,,,,,,,,,,,,,,,
ECA2,ECA2_0022_09,ECA2_0022_09_p1.corems,sediment,20200825,45.79682,-121.92942,,,,,,,,,,,,,,,,,13.1,NPOC,mgCL,,,,,,,,,,,,,,,
