sample,nosc.rao,HC.rao,OC_rao
STL_0048_ICR.2_p08.corems,0.022020594,0.022158563,0.025185771
STL_0048_ICR.3_p08.corems,0.025771499,0.025137089,0.027946542
STL_0049_ICR.1_p08.corems,0.018090829,0.017785165,0.019216389
STL_0049_ICR.2_p08.corems,0.019281183,0.019113094,0.020973967
STL_0049_ICR.3_p08.corems,0.0275873,0.02672127,0.029879132
STL_0051_ICR.1_p08.corems,0.02341383,0.022634502,0.025916583
STL_0051_ICR.2_p08.corems,0.020738164,0.020828547,0.022998518
STL_0051_ICR.3_p08.corems,0.026944376,0.026768956,0.029089494
STL_0052_ICR.1_p08.corems,0.030247601,0.030467618,0.033112386
STL_0052_ICR.2_p08.corems,0.023674585,0.023584401,0.026220924
STL_0052_ICR.3_p08.corems,0.028340835,0.027810485,0.030361678
STL_0053_ICR.1_p08.corems,0.033750904,0.035537533,0.035905212
STL_0053_ICR.2_p08.corems,0.02906245,0.02996225,0.030162159
STL_0053_ICR.3_p08.corems,0.036499631,0.038373852,0.038308967
STL_0054_ICR.1_p08.corems,0.030203073,0.030544933,0.034153985
STL_0054_ICR.2_p08.corems,0.019624683,0.01977592,0.021322754
STL_0054_ICR.3_p08.corems,0.023708279,0.024596231,0.026192291
STL_0055_ICR.1_p08.corems,0.013915701,0.012819975,0.015537074
STL_0055_ICR.2_p08.corems,0.012184072,0.01091712,0.013926971
STL_0055_ICR.3_p08.corems,0.012702927,0.011377985,0.014587564
STL_0056_ICR.1_p1.corems,0.012567908,0.012642776,0.01479616
STL_0056_ICR.2_p08.corems,0.025555002,0.02530659,0.029298571
STL_0056_ICR.3_p08.corems,0.023036176,0.022223391,0.025638002
STL_0057_ICR.1_p08.corems,0.01685655,0.017237037,0.019433441
STL_0057_ICR.2_p08.corems,0.015689195,0.015879266,0.016550124
STL_0057_ICR.3_p08.corems,0.030833194,0.031702747,0.034538758
STL_0058_ICR.1_p08.corems,0.036664952,0.038488732,0.039725484
STL_0058_ICR.2_p08.corems,0.034902249,0.036230548,0.037237667
STL_0058_ICR.3_p08.corems,0.04026389,0.040876343,0.044856627
STL_0059_ICR.1_p08.corems,0.019756293,0.02062672,0.021537644
STL_0059_ICR.2_p08.corems,0.029544593,0.030449948,0.031096151
STL_0059_ICR.3_p08.corems,0.027310937,0.028184881,0.030574542
STL_0060_ICR.1_p08.corems,0.019744217,0.019733115,0.021993194
STL_0060_ICR.2_p08.corems,0.020025011,0.01966727,0.021614287
STL_0060_ICR.3_p1.corems,0.006081508,0.006236047,0.007159178
STL_0061_ICR.1_p08.corems,0.029323799,0.029315144,0.031428969
STL_0061_ICR.2_p08.corems,0.027674439,0.028282788,0.029237267
STL_0061_ICR.3_p08.corems,0.033157715,0.034690972,0.034853357
STL_0062_ICR.1_p08.corems,0.033008362,0.03457443,0.034369712
STL_0062_ICR.2_p08.corems,0.030874835,0.032375185,0.03324161
STL_0062_ICR.3_p08.corems,0.020656767,0.020730776,0.023064098
STL_0063_ICR.1_p08.corems,0.026078187,0.026193296,0.027759941
STL_0063_ICR.2_p08.corems,0.017789715,0.018015542,0.019024226
STL_0063_ICR.3_p08.corems,0.017756866,0.017706458,0.018621064
STL_0064_ICR.1_p08.corems,0.015116117,0.015443886,0.016157176
STL_0064_ICR.2_p08.corems,0.022629013,0.022940927,0.024177253
STL_0064_ICR.3_p08.corems,0.025310601,0.026108668,0.02595481
STL_0065_ICR.1_p08.corems,0.022435382,0.02328789,0.025075472
STL_0065_ICR.2_p08.corems,0.037040824,0.037983198,0.038448533
STL_0065_ICR.3_p08.corems,0.024842613,0.025163066,0.027458905
STL_0066_ICR.1_p08.corems,0.034791149,0.035708014,0.039037082
STL_0066_ICR.3_p08.corems,0.040666747,0.042010825,0.043637343
STL_0067_ICR.1_p08.corems,0.01961475,0.019472653,0.020607015
STL_0067_ICR.2_p08.corems,0.022558594,0.022162014,0.024596084
STL_0067_ICR.3_p08.corems,0.019131725,0.019012848,0.020153504
STL_0068_ICR.1_p08.corems,0.022783453,0.022837642,0.024868553
STL_0068_ICR.2_p08.corems,0.015902876,0.016510899,0.017409902
STL_0068_ICR.3_p08.corems,0.027265021,0.027198839,0.028814788
STL_0069_ICR.1_p08.corems,0.015600356,0.0156256,0.016954931
STL_0069_ICR.2_p08.corems,0.033383861,0.034081651,0.03746444
STL_0069_ICR.3_p08.corems,0.029419915,0.030808534,0.03286657
STL_0070_ICR.1_p08.corems,0.020666726,0.02014059,0.022711245
STL_0070_ICR.2_p08.corems,0.013780026,0.013770315,0.014666759
STL_0070_ICR.3_p08.corems,0.025558558,0.025238262,0.027208639
STL_0071_ICR.1_p08.corems,0.014526164,0.013853331,0.015922231
STL_0071_ICR.2_p1.corems,0.011352723,0.011331203,0.01258231
STL_0071_ICR.3_p08.corems,0.029011903,0.029939214,0.032212453
STL_0072_ICR.1_p08.corems,0.0290203,0.029939882,0.032295121
STL_0072_ICR.2_p08.corems,0.018895221,0.020000166,0.02090659
STL_0072_ICR.3_p08.corems,0.026088026,0.027057229,0.02675231
STL_0073_ICR.1_p08.corems,0.02956001,0.029603597,0.031592713
STL_0073_ICR.2_p08.corems,0.021270493,0.021377867,0.022935336
STL_0073_ICR.3_p08.corems,0.017516683,0.018189653,0.018872187
STL_0075_ICR.1_p08.corems,0.012146805,0.012512965,0.013821481
STL_0075_ICR.2_p08.corems,0.013316446,0.014012089,0.014999591
STL_0075_ICR.3_p08.corems,0.025453111,0.024971442,0.027855058
STL_0076_ICR.1_p08.corems,0.030593152,0.032858186,0.030297404
STL_0076_ICR.2_p08.corems,0.02594701,0.027326262,0.026474929
STL_0076_ICR.3_p08.corems,0.034683047,0.037929355,0.034424879
STL_0077_ICR.1_p08.corems,0.013633526,0.014015475,0.014531433
STL_0077_ICR.2_p08.corems,0.032105954,0.032104965,0.034579219
STL_0077_ICR.3_p08.corems,0.020342188,0.019911354,0.021765477
STL_0078_ICR.1_p1.corems,0.019422842,0.019992543,0.021110433
STL_0078_ICR.2_p08.corems,0.020363037,0.02079632,0.022835966
STL_0078_ICR.3_p08.corems,0.020704383,0.02128227,0.021941015
STL_0079_ICR.1_p08.corems,0.022392501,0.022722248,0.023762571
STL_0079_ICR.2_p08.corems,0.021770734,0.022298532,0.023133459
STL_0079_ICR.3_p08.corems,0.014732719,0.015536789,0.016131692
STL_0080_ICR.1_p08.corems,0.020786575,0.020885685,0.022959775
STL_0080_ICR.2_p08.corems,0.03671543,0.03570879,0.039042859
STL_0080_ICR.3_p08.corems,0.035895144,0.036839023,0.038837463
STL_0081_ICR.1_p08.corems,0.024903515,0.025956036,0.026868062
STL_0081_ICR.2_p08.corems,0.034273669,0.035949163,0.037025342
STL_0081_ICR.3_p08.corems,0.022471247,0.022833748,0.023848905
STL_0082_ICR.1_p08.corems,0.03627038,0.038283766,0.037698822
STL_0082_ICR.2_p08.corems,0.038230557,0.03996388,0.040655181
STL_0082_ICR.3_p08.corems,0.033553676,0.033185224,0.035810902
STL_0083_ICR.1_p08.corems,0.025970566,0.026491887,0.027308089
STL_0083_ICR.2_p08.corems,0.029882041,0.029438102,0.031983513
STL_0083_ICR.3_p08.corems,0.017106314,0.017258805,0.018463844
STL_0084_ICR.1_p08.corems,0.02135384,0.021786289,0.022112738
STL_0084_ICR.2_p08.corems,0.036026643,0.037138024,0.039959537
STL_0084_ICR.3_p08.corems,0.034921399,0.035365413,0.038527934
STL_0085_ICR.1_p08.corems,0.02007712,0.020228351,0.02214789
STL_0085_ICR.2_p08.corems,0.017262986,0.016896454,0.019327509
STL_0085_ICR.3_p08.corems,0.01224518,0.012650879,0.014307791
STL_0086_ICR.1_p08.corems,0.016900711,0.016845675,0.017667983
STL_0086_ICR.2_p08.corems,0.032293969,0.033091453,0.036296654
STL_0086_ICR.3_p08.corems,0.036841511,0.038753131,0.04021933
STL_0087_ICR.1_p08.corems,0.022247097,0.023288244,0.024980379
STL_0087_ICR.2_p08.corems,0.030741592,0.031096565,0.034368675
STL_0087_ICR.3_p08.corems,0.031331696,0.032085124,0.034446055
STL_0088_ICR.1_p08.corems,0.026362193,0.02719524,0.027490748
STL_0088_ICR.2_p08.corems,0.017840118,0.017967844,0.019329792
STL_0088_ICR.3_p08.corems,0.018654255,0.019770554,0.019061967
STL_0089_ICR.1_p08.corems,0.022740424,0.023839588,0.023765475
STL_0089_ICR.2_p08.corems,0.02221281,0.022115747,0.023712309
STL_0089_ICR.3_p08.corems,0.02730194,0.027526351,0.029256359
STL_0090_ICR.1_p08.corems,0.025558248,0.026548582,0.027418829
STL_0090_ICR.2_p08.corems,0.037463682,0.037912153,0.042448673
STL_0090_ICR.3_p08.corems,0.030198475,0.030302375,0.030933632
STL_0091_ICR.1_p08.corems,0.021717635,0.022357665,0.024454479
STL_0091_ICR.2_p08.corems,0.025619126,0.026300969,0.028535046
STL_0091_ICR.3_p08.corems,0.031358677,0.031785339,0.035033488
STL_0092_ICR.1_p08.corems,0.028594814,0.029752578,0.031884291
STL_0092_ICR.2_p08.corems,0.01979264,0.020261517,0.020620195
STL_0092_ICR.3_p08.corems,0.024625763,0.025276299,0.025793446
STL_0093_ICR.1_p08.corems,0.017053217,0.01792225,0.018959332
STL_0093_ICR.2_p08.corems,0.014993754,0.015957548,0.016689667
STL_0093_ICR.3_p08.corems,0.019341601,0.020416337,0.021829891
STL_0094_ICR.1_p08.corems,0.014052786,0.014990834,0.014529683
STL_0094_ICR.2_p08.corems,0.019016866,0.019896649,0.020258421
STL_0094_ICR.3_p08.corems,0.012116208,0.012756071,0.013473794
STL_0095_ICR.1_p08.corems,0.004805477,0.004688034,0.005101944
STL_0095_ICR.2_p1.corems,0.004677279,0.004898304,0.004978814
STL_0095_ICR.3_p1.corems,0.007347704,0.007459387,0.007636417
STL_0097_ICR.1_p08.corems,0.00896306,0.00912377,0.00838152
STL_0097_ICR.2_p08.corems,0.001709754,0.001646229,0.00191209
STL_0097_ICR.3_p1.corems,0.008977242,0.009256816,0.009084676
STL_Field_Bucket_Blank.1_p08.corems,0.002337554,0.00213892,0.002848685
STL_Field_Bucket_Blank.2_p08.corems,0.002192574,0.002032731,0.002904392
STL_Field_Bucket_Blank.3_p08.corems,0.000994391,0.000927208,0.001228485
STL_Field_GOFLO_Blank.1_p08.corems,0.005383128,0.005676907,0.007015638
STL_Field_GOFLO_Blank.2_p08.corems,0.003464257,0.003729402,0.004914572
STL_Field_GOFLO_Blank.3_p08.corems,8.34E-05,9.07E-05,8.16E-05
STL_Process_Blank.1_p08.corems,0.00264607,0.002610942,0.003242438
STL_Process_Blank.10_p08.corems,0.000238081,0.000234112,0.000319032
STL_Process_Blank.2_p08.corems,0.000313445,0.000339363,0.000363513
STL_Process_Blank.3_p08.corems,0.000288886,0.000360192,0.000322979
STL_Process_Blank.4_p08.corems,0.000452176,0.000508827,0.000511462
STL_Process_Blank.5_p08.corems,0.000729311,0.000760949,0.000934849
STL_Process_Blank.6_p08.corems,0.00119976,0.001161937,0.001529058
STL_Process_Blank.7_p08.corems,0.001746385,0.001594114,0.002189782
STL_Process_Blank.8_p08.corems,0.001096058,0.00112328,0.001357142
STL_Process_Blank.9_p08.corems,0.000393404,0.000455875,0.000491433
STL_Raw_MilliQ_Blank.1_p08.corems,1.17E-05,1.32E-05,1.17E-05
STL_Raw_MilliQ_Blank.10_p08.corems,6.01E-06,6.26E-06,5.78E-06
STL_Raw_MilliQ_Blank.2_p08.corems,7.64E-06,8.85E-06,8.43E-06
STL_Raw_MilliQ_Blank.3_p08.corems,1.04E-05,1.11E-05,1.10E-05
STL_Raw_MilliQ_Blank.4_p08.corems,1.90E-05,2.44E-05,1.90E-05
STL_Raw_MilliQ_Blank.5_p08.corems,9.58E-06,1.07E-05,9.10E-06
STL_Raw_MilliQ_Blank.6_p08.corems,1.55E-05,1.71E-05,1.51E-05
STL_Raw_MilliQ_Blank.7_p08.corems,5.21E-06,5.77E-06,5.91E-06
STL_Raw_MilliQ_Blank.8_p08.corems,8.54E-06,1.03E-05,8.70E-06
STL_Raw_MilliQ_Blank.9_p08.corems,7.17E-06,7.08E-06,6.34E-06
Textor2018_1_Suwannee_R_Start.corems,0,0,0
Textor2018_11_CREW_Leachate_Start.corems,0.368871871,0.363389761,0.402952293
Textor2018_13_Aucilla_R_Start.corems,0.038389235,0.039027508,0.044646615
Textor2018_15_Aucilla_Leachate_Start.corems,0.538858155,0.539464984,0.585122784
Textor2018_17_Ochlockonee_R_Start.corems,0.279306445,0.274387676,0.332210671
Textor2018_19_Ochlockonee_Leachate_Start.corems,0.287279283,0.287196965,0.310838499
Textor2018_3_Suwannee_Leachate_Start.corems,0.207020243,0.205444624,0.23933501
Textor2018_5_Sopchoppy_R_Start.corems,0,0,0
Textor2018_7_Sopchoppy_Leachate_Start.corems,0.469628339,0.487324102,0.520697346
Textor2018_9_CREW_FW_Start.corems,0.594256296,0.582997495,0.681448765
Textor2019_ESI_Neg_1_reassigned.corems,0,0,0
Textor2019_ESI_Neg_11_reassigned.corems,0.031336142,0.032783167,0.034422091
Textor2019_ESI_Neg_13_reassigned.corems,0.06752842,0.063550678,0.071957299
Textor2019_ESI_Neg_15_reassigned.corems,0.076449543,0.07545968,0.082953752
Textor2019_ESI_Neg_17_reassigned.corems,0.058937672,0.061085965,0.066394758
Textor2019_ESI_Neg_19_reassigned.corems,0.070834034,0.072549731,0.078650049
Textor2019_ESI_Neg_21_reassigned.corems,0.065738656,0.068019366,0.072163477
Textor2019_ESI_Neg_23_reassigned.corems,0.073174965,0.075989189,0.0782994
Textor2019_ESI_Neg_25_reassigned.corems,0.016624372,0.016731341,0.019771049
Textor2019_ESI_Neg_27_reassigned.corems,0.036183875,0.03516563,0.042529343
Textor2019_ESI_Neg_3_reassigned.corems,0.041646043,0.041173771,0.047134217
Textor2019_ESI_Neg_5_reassigned.corems,0.023117297,0.022512511,0.026892734
Textor2019_ESI_Neg_7_reassigned.corems,0.048848449,0.046790667,0.055067306
Textor2019_ESI_Neg_9_reassigned.corems,0,0,0
Vaughn2023_ESI.Neg_AK_10_sum100_1_calibrated.corems,0.013998172,0.01386797,0.017379389
Vaughn2023_ESI.Neg_AK_100_sum100_1_calibrated.corems,0.442228227,0.42888822,0.50048027
Vaughn2023_ESI.Neg_AK_104_sum100_1_calibrated.corems,0.007613983,0.006955506,0.010624098
Vaughn2023_ESI.Neg_AK_106_sum100_1_calibrated.corems,0.621888179,0.597418368,0.681010247
Vaughn2023_ESI.Neg_AK_110_sum100_1_calibrated.corems,0.463773066,0.458752872,0.509293085
Vaughn2023_ESI.Neg_AK_112_sum100_1_calibrated.corems,0.42573294,0.41233726,0.492937345
Vaughn2023_ESI.Neg_AK_12_sum100_1_calibrated.corems,0.86453556,0.872391214,0.931786456
Vaughn2023_ESI.Neg_AK_122_sum100_1_calibrated.corems,0.642493205,0.612233695,0.701125764
Vaughn2023_ESI.Neg_AK_124_sum100_1_calibrated.corems,0.382119432,0.373724637,0.42819884
Vaughn2023_ESI.Neg_AK_126_sum100_1_calibrated.corems,0.022906722,0.021839446,0.027770264
Vaughn2023_ESI.Neg_AK_130_sum100_1_calibrated.corems,1,1,1
Vaughn2023_ESI.Neg_AK_132_sum100_1_calibrated.corems,0.493371942,0.48931886,0.584261737
Vaughn2023_ESI.Neg_AK_142_sum100_1_calibrated.corems,0.551653236,0.550010164,0.638588399
Vaughn2023_ESI.Neg_AK_144_sum100_1_calibrated.corems,0.021552697,0.020328802,0.029338238
Vaughn2023_ESI.Neg_AK_146_sum100_1_calibrated.corems,0.840186804,0.836453887,0.932922488
Vaughn2023_ESI.Neg_AK_156_sum100_1_calibrated.corems,0.738511029,0.729049209,0.834550848
Vaughn2023_ESI.Neg_AK_16_sum100_1_calibrated.corems,0.679190846,0.684812087,0.759315925
Vaughn2023_ESI.Neg_AK_162_sum100_1_calibrated.corems,0.672714512,0.652932294,0.734974723
Vaughn2023_ESI.Neg_AK_174_sum100_1_calibrated.corems,0.730468577,0.72111632,0.811523917
Vaughn2023_ESI.Neg_AK_2_sum100_1_calibrated.corems,0.017351195,0.016569238,0.02545303
Vaughn2023_ESI.Neg_AK_20_sum100_1_calibrated.corems,0.506831606,0.508566283,0.596278052
Vaughn2023_ESI.Neg_AK_28_sum100_1_calibrated.corems,0.891550144,0.877074584,0.976039773
Vaughn2023_ESI.Neg_AK_30_sum100_1_calibrated.corems,0.019688655,0.018488689,0.024956643
Vaughn2023_ESI.Neg_AK_32_sum100_1_calibrated.corems,0.06930029,0.074851731,0.089949651
Vaughn2023_ESI.Neg_AK_38_sum100_calibrated.corems,0.110920035,0.106526121,0.138401086
Vaughn2023_ESI.Neg_AK_4_sum100_1_calibrated.corems,0.090929889,0.086856905,0.118475054
Vaughn2023_ESI.Neg_AK_40_sum100_calibrated.corems,0.356760151,0.356090439,0.419164067
Vaughn2023_ESI.Neg_AK_44_sum100_calibrated.corems,0.309823408,0.295034391,0.362449336
Vaughn2023_ESI.Neg_AK_48_sum100_calibrated.corems,0.520398991,0.508666387,0.603780455
Vaughn2023_ESI.Neg_AK_50_sum100_calibrated.corems,0.048834996,0.051829363,0.06158139
Vaughn2023_ESI.Neg_AK_52_sum100_calibrated.corems,0.202348865,0.202333669,0.244396661
Vaughn2023_ESI.Neg_AK_6_sum100_1_calibrated.corems,0.821726635,0.812249823,0.892573527
Vaughn2023_ESI.Neg_AK_62_sum100_calibrated.corems,0.250670415,0.247036353,0.28045463
Vaughn2023_ESI.Neg_AK_66_sum100_calibrated.corems,0.449069191,0.430593935,0.508334947
Vaughn2023_ESI.Neg_AK_68_sum100_calibrated.corems,0.383179717,0.372763364,0.433149345
Vaughn2023_ESI.Neg_AK_70_sum100_calibrated.corems,0.684634175,0.650411584,0.763487103
Vaughn2023_ESI.Neg_AK_72_sum100_calibrated.corems,0.549439555,0.528628227,0.610836722
Vaughn2023_ESI.Neg_AK_74_sum100_calibrated.corems,0.40197885,0.386227873,0.44409999
Vaughn2023_ESI.Neg_AK_8_sum100_1_calibrated.corems,0.672151964,0.658628933,0.767793435
Vaughn2023_ESI.Neg_AK_80_sum100_calibrated.corems,0.097161359,0.100453498,0.117602112
Vaughn2023_ESI.Neg_AK_82_sum100_calibrated.corems,0.472178151,0.475059786,0.542089656
Vaughn2023_ESI.Neg_AK_94_sum100_1_calibrated.corems,0.295755898,0.288206071,0.356850222
Vaughn2023_ESI.Neg_AK_96_sum100_1_calibrated.corems,0.471522484,0.47272641,0.528837063
YDE21_001.1_p025_7T.corems,0.032059272,0.037608718,0.032643394
YDE21_001.2_p025_7T.corems,0.040958902,0.047428578,0.041292079
YDE21_001.3_p025_7T.corems,0.045769654,0.053363423,0.046630015
YDE21_002.1_p025_7T.corems,0.003365991,0.003948327,0.003237862
YDE21_002.2_p025_7T.corems,0.042724046,0.050253178,0.044434435
YDE21_002.3_p025_7T.corems,0.033406041,0.041465107,0.033198118
YDE21_003.1_p025_7T.corems,0.01441195,0.017974132,0.015465331
YDE21_003.2_p025_7T.corems,0.015473745,0.019119909,0.015714644
YDE21_003.3_p025_7T.corems,0.006943626,0.00910363,0.0069753
YDE21_004.1_p025_7T.corems,0.012477468,0.014531747,0.014434042
YDE21_004.2_p025_7T.corems,0.011026613,0.012462765,0.012322223
YDE21_004.3_p025_7T.corems,0.006376641,0.007471366,0.007065382
YDE21_005.1_p025_7T.corems,0.006876544,0.008421302,0.007208236
YDE21_005.2_p025_7T.corems,0.014372273,0.01739305,0.016016075
YDE21_005.3_p025_7T.corems,0.016493428,0.020625028,0.018767903
YDE21_006.1_p025_7T.corems,0.009776772,0.011525695,0.010551855
YDE21_006.2_p025_7T.corems,0.009422831,0.010949826,0.009806719
YDE21_006.3_p025_7T.corems,0.000743377,0.000877693,0.000751549
YDE21_007.1_p025_7T.corems,0.006200568,0.007225801,0.006632882
YDE21_007.2_p025_7T.corems,0.006293648,0.007372593,0.006360662
YDE21_007.3_p025_7T.corems,0.012549491,0.014795176,0.013606123
YDE21_008.1_p025_7T.corems,0.002127216,0.002472918,0.002164888
YDE21_008.2_p025_7T.corems,0.002613354,0.002844877,0.002597139
YDE21_008.3_p025_7T.corems,0.018131009,0.02005463,0.020380602
YDE21_009.1_p025_7T.corems,0.010583896,0.013129061,0.010508187
YDE21_009.2_p025_7T.corems,0.023768719,0.029241662,0.023552728
YDE21_009.3_p025_7T.corems,0.012599383,0.015472145,0.011920713
YDE21_01_SED.1_p025_7T.corems,0.020766324,0.026005319,0.02189595
YDE21_01_SED.2_p025_7T.corems,0.023779083,0.028141157,0.026831252
YDE21_01_SED.3_p025_7T.corems,0.014652407,0.017134153,0.01677681
YDE21_010.1_p025_7T.corems,0.004957975,0.005718549,0.005050016
YDE21_010.2_p025_7T.corems,0.008598896,0.010075424,0.008736232
YDE21_010.3_p025_7T.corems,0.00377534,0.004322564,0.003713705
YDE21_011.1_p025_7T.corems,0.009566431,0.01099539,0.010034738
YDE21_011.2_p025_7T.corems,0.00904769,0.010372809,0.009383935
YDE21_011.3_p025_7T.corems,0.008435016,0.009821753,0.008480419
YDE21_012.1_p025_7T.corems,0.010517692,0.012340044,0.010952097
YDE21_012.2_p025_7T.corems,0.007307007,0.008393836,0.007387399
YDE21_012.3_p025_7T.corems,0.002561537,0.002996773,0.002653707
YDE21_013.1_p025_7T.corems,0.013826521,0.015584863,0.01534148
YDE21_013.2_p025_7T.corems,0.010794829,0.012426533,0.011269648
YDE21_013.3_p025_7T.corems,0.005170246,0.006019419,0.005284979
YDE21_014.1_p025_7T.corems,0.000770921,0.000881666,0.000914969
YDE21_014.2_p025_7T.corems,0.001422378,0.001545247,0.002284715
YDE21_014.3_p025_7T.corems,0.000229162,0.00026087,0.000260531
YDE21_015.1_p025_7T.corems,0.002795445,0.003076638,0.003070977
YDE21_015.2_p025_7T.corems,0.002805833,0.00307693,0.002905703
YDE21_015.3_p025_7T.corems,0.003910167,0.004412079,0.004278256
YDE21_016.1_p025_7T.corems,0.006252813,0.007250068,0.006437787
YDE21_016.2_p025_7T.corems,0.000395787,0.000482373,0.000464965
YDE21_016.3_p025_7T.corems,0.009572844,0.01152011,0.009571051
YDE21_017.1_p025_7T.corems,0.003888413,0.004694141,0.003908975
YDE21_017.2_p025_7T.corems,0.00442599,0.005310301,0.004617059
YDE21_017.3_p025_7T.corems,0.01920315,0.022839309,0.020171908
YDE21_018.1_p025_7T.corems,0.015117093,0.017692557,0.016809916
YDE21_018.2_p025_7T.corems,0.012930146,0.015328532,0.013817418
YDE21_018.3_p025_7T.corems,0.013729895,0.016164864,0.014631004
YDE21_019.1_p025_7T.corems,0.006469115,0.007399564,0.006717744
YDE21_019.2_p025_7T.corems,0.007026008,0.007969032,0.007379654
YDE21_02_SED.1_p025_7T.corems,0.010006344,0.013092282,0.011286517
YDE21_02_SED.2_p025_7T.corems,0.023353554,0.028924739,0.026023312
YDE21_02_SED.3_p025_7T.corems,0.020434917,0.02571581,0.023034416
YDE21_020.1_p025_7T.corems,0.007082579,0.007932171,0.007680886
YDE21_020.2_p025_7T.corems,0.004236729,0.004645248,0.00443888
YDE21_020.3_p025_7T.corems,0.011421782,0.012772795,0.012380178
YDE21_021.1_p025_7T.corems,0.008362248,0.010017928,0.008825005
YDE21_021.2_p025_7T.corems,0.013665586,0.015992924,0.014025405
YDE21_021.3_p025_7T.corems,0.00280585,0.003290849,0.002821599
YDE21_022.1_p025_7T.corems,0.003561741,0.004057256,0.003683236
YDE21_022.2_p025_7T.corems,0.004581418,0.005220369,0.004669734
YDE21_022.3_p025_7T.corems,0.005229413,0.006001313,0.0051838
YDE21_023.1_p025_7T.corems,0.013657319,0.016039162,0.014339194
YDE21_023.2_p025_7T.corems,0.004944926,0.005761886,0.004875138
YDE21_023.3_p025_7T.corems,0.009266792,0.010993182,0.009500861
YDE21_024.1_p025_7T.corems,0.003584042,0.004308032,0.003714746
YDE21_024.2_p025_7T.corems,0.014942621,0.017388858,0.01635556
YDE21_024.3_p025_7T.corems,0.012747268,0.015495548,0.013563139
YDE21_025.1_p025_7T.corems,0.013233646,0.015467388,0.013668902
YDE21_025.2_p025_7T.corems,0.006749281,0.007881444,0.006914395
YDE21_025.3_p025_7T.corems,0.01262671,0.014665499,0.012657897
YDE21_026.1_p025_7T.corems,0.002440416,0.002672098,0.003772114
YDE21_026.2_p025_7T.corems,0.000378825,0.00045442,0.000557336
YDE21_026.3_p025_7T.corems,0.003865787,0.004594471,0.003919048
YDE21_027.1_p025_7T.corems,0.011807311,0.014084811,0.012196966
YDE21_027.2_p025_7T.corems,0.006514144,0.00761904,0.00629594
YDE21_027.3_p025_7T.corems,0.014099995,0.016369697,0.014286951
YDE21_028.1_p025_7T.corems,0.00407894,0.004865342,0.003976275
YDE21_028.2_p025_7T.corems,0.014311564,0.017233992,0.014836454
YDE21_028.3_p025_7T.corems,0.011288244,0.01361703,0.011288491
YDE21_029.1_p025_7T.corems,0.015551713,0.018482984,0.01656686
YDE21_029.2_p025_7T.corems,0.001803382,0.002087494,0.001835583
YDE21_029.3_p025_7T.corems,0.006370871,0.007515437,0.006411489
YDE21_030.1_p025_7T.corems,0.005641987,0.006710993,0.005914112
YDE21_030.2_p025_7T.corems,0.0102627,0.012107972,0.010368973
YDE21_030.3_p025_7T.corems,0.003865836,0.00455351,0.003848809
YDE21_031.1_p025_7T.corems,0.021611832,0.025769794,0.022100559
YDE21_031.2_p025_7T.corems,0.013946683,0.016320944,0.014066605
YDE21_031.3_p025_7T.corems,0.020875237,0.025425524,0.021620572
YDE21_032.1_p025_7T.corems,0.026435267,0.031853159,0.026972132
YDE21_032.3_p025_7T.corems,0.021143739,0.026159141,0.02137491
YDE21_033.1_p025_7T.corems,0.016945827,0.021158613,0.017382576
YDE21_033.2_p025_7T.corems,0.018885248,0.02338083,0.018832192
YDE21_033.3_p025_7T.corems,0.000325915,0.000407468,0.0004855
YDE21_034.1_p025_7T.corems,0.019575682,0.023027953,0.02050589
YDE21_034.2_p025_7T.corems,0.00028584,0.000348874,0.000361394
YDE21_034.3_p025_7T.corems,0.015412004,0.018072641,0.016157501
YDE21_035.1_p025_7T.corems,0.036670904,0.042939097,0.038922006
YDE21_035.2_p025_7T.corems,0.01326522,0.015414941,0.014592098
YDE21_035.3_p025_7T.corems,0.038764234,0.045143364,0.040853338
YDE21_036.1_p025_7T.corems,0.015062087,0.017566921,0.015175309
YDE21_036.2_p025_7T.corems,0.009042102,0.011012627,0.009353693
YDE21_036.3_p025_7T.corems,0.012795594,0.015060672,0.013502594
YDE21_037.1_p025_7T.corems,0.020295056,0.0248802,0.021205178
YDE21_037.2_p025_7T.corems,0.018732383,0.022362546,0.018979704
YDE21_037.3_p025_7T.corems,0.010714559,0.012919731,0.010820683
YDE21_038.1_p025_7T.corems,0.012202747,0.014467263,0.012517044
YDE21_038.2_p025_7T.corems,0.011875212,0.01417172,0.012209408
YDE21_038.3_p025_7T.corems,0.017584233,0.021323204,0.018043493
YDE21_039.1_p025_7T.corems,0.011879357,0.014475399,0.011914455
YDE21_039.2_p025_7T.corems,0.01135436,0.0135413,0.011491763
YDE21_039.3_p025_7T.corems,0.009079931,0.010872709,0.008934455
YDE21_040.1_p025_7T.corems,0.022962424,0.027354674,0.024426769
YDE21_040.2_p025_7T.corems,0.01548302,0.018951622,0.016204913
YDE21_040.3_p025_7T.corems,0.002026423,0.002391945,0.002117159
YDE21_041.1_p025_7T.corems,0.023402502,0.027742553,0.025063909
YDE21_041.2_p025_7T.corems,0.002353224,0.002775046,0.002198327
YDE21_041.3_p025_7T.corems,0.013153016,0.015432471,0.012873883
YDE21_042.1_p025_7T.corems,0.011196076,0.013453241,0.011668175
YDE21_042.2_p025_7T.corems,0.013918102,0.016830857,0.013868483
YDE21_042.3_p025_7T.corems,0.012810859,0.015426639,0.013021151
